Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,iv_surface_source,iv_surface_date,iv_surface_age_days,history_depth_ok,iv_data_stale,regime_confidence,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call_hist,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,iv_rank_252d,iv_percentile_252d,iv_history_count,iv_index_30d_hist,IV_30_D_Call,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol
AMZN,2026-01-09 11:24:56.717189,2026-01-09,,schwab,246.52,19744074.0,lastPrice,1767986455926,1767986455464,241.253,True,OPEN,OK,COMPUTED,35.112,26.010132520089066,23.34433944603709,21.19714405134526,32.4897469579645,31.19186482916377,26.010132520089066,23.34433944603709,21.19714405134526,32.4897469579645,31.19186482916377,31.761811177955153,30.006796202580027,30.18404262741206,4.812988468743804,Normal_Compression,246.929,242.24,244.568,246.29,258.6,161.38,0.23,0.09338585,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03571428571428571,,,,35.634,,,,,,,,,,,,,,,,,,,,,,,,,9,,35.112,,Unknown,Unknown,Rising,,False,Unknown,Bullish,6.777512328816779,6.025515302946574,Stable,23.906724680751164,80.70281306075933,Moderate,25.883108898365766,True,0.7371584899283938,Ascending Triangle,63.0,,,False,13.914855948654743,Bullish,Unknown,1.9020769105954862,0.6991757684030939,91.27745788014519,NORMAL,NO_GAP,NEAR_HIGH,4.671307037896369,52.75746684843228,87.57457313310017,MID_RANGE,NEUTRAL,0.23,0.09338585,FLAT_DAY,EARLY,27.0,False,35.112,21.19714405134526,13.914855948654743,,,,,65.64495629670284,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
GOOG,2026-01-09 11:24:56.717189,2026-01-09,,schwab,330.61,11759491.0,lastPrice,1767986455885,1767986455354,241.363,True,OPEN,OK,COMPUTED,33.772,15.6026648007713,21.888258119680465,21.22730666409979,28.619621384646088,29.9379911606388,15.6026648007713,21.888258119680465,21.22730666409979,28.619621384646088,29.9379911606388,27.648748298843444,26.82748502848471,28.00117924083309,-5.624641863328488,Normal,331.48,326.25,327.49,326.01,331.48,142.66,4.6,1.41099966,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,37.691,,,,,,,,,,,,,,,,,,,,,,,,,10,,33.772,,Unknown,Unknown,Falling,,False,Unknown,Bullish,4.874431988219649,8.060226703467594,Stable,30.189177513643937,86.261079071973,Strong,15.138444022802272,True,0.4482542941727547,,0.0,,,False,12.54469333590021,Bullish,Unknown,1.5819243217083625,0.4539738044845306,83.36520076481833,NORMAL,NO_GAP,NEAR_HIGH,0.2624592735610005,131.74681059862613,99.53924372418176,NEAR_52W_HIGH,MOMENTUM,4.6,1.41099966,NORMAL,MODERATE,26.0,False,33.772,21.22730666409979,12.54469333590021,,,,,59.09696191988475,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
AVGO,2026-01-09 11:24:56.717189,2026-01-09,,schwab,346.06,14657175.0,lastPrice,1767986456089,1767986456102,240.615,True,OPEN,OK,COMPUTED,40.514,27.365253867010768,55.37984856245991,50.45419188221136,48.121286013187174,50.829175409772375,27.365253867010768,55.37984856245991,50.45419188221136,48.121286013187174,50.829175409772375,46.561821646176206,43.97025275065929,42.674093733256846,-23.088938015200593,High_Contraction,346.53,333.5,337.92,332.48,414.61,138.1,13.58,4.08445621,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,44.7885,,,,,,,,,,,,,,,,,,,,,,,,,10,,40.514,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-0.48784253035281483,-4.16771049668378,Falling,30.37044778033095,63.17024529681579,Strong,27.97749284258143,True,0.690563579073442,,0.0,,,False,-9.940191882211359,Bearish,Unknown,3.7652430214413606,1.6361886429258894,96.39293937068327,NORMAL,NO_GAP,NEAR_HIGH,16.533609898458796,150.58653149891384,75.20885320603233,MID_RANGE,NEUTRAL,13.58,4.08445621,STRONG_UP_DAY,LATE_LONG,,False,40.514,50.45419188221136,9.940191882211359,,,,,-19.701419270409467,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
TSLA,2026-01-09 11:24:56.717189,2026-01-09,,schwab,446.975,51698027.0,lastPrice,1767986456053,1767986456352,240.365,True,OPEN,OK,COMPUTED,45.433,36.57796897739848,40.27148241340866,37.226509418320134,43.72481600898251,46.94882879339993,36.57796897739848,40.27148241340866,37.226509418320134,43.72481600898251,46.94882879339993,45.91889190548509,47.34139292040922,51.678335015855694,-0.64854044092165,Normal_Compression,449.05,430.39,435.945,435.8,498.83,214.25,11.175,2.56424966,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03571428571428571,,,,45.993,,,,,,,,,,,,,,,,,,,,,,,,,9,,45.433,,Unknown,Unknown,Stable,,False,Unknown,Neutral,-3.6405706868950927,0.16967866298193673,Stable,41.908901176791645,32.211100563083534,Strong,37.256147034042236,True,0.8200239260898958,,0.0,,,False,8.206490581679866,Bidirectional,Unknown,4.174730130320493,0.033272143184943044,88.87995712754562,NORMAL,NO_GAP,NEAR_HIGH,10.395325060641895,108.62310385064178,81.77841028884674,MID_RANGE,NEUTRAL,11.175,2.56424966,STRONG_UP_DAY,LATE_LONG,13.0,False,45.433,37.226509418320134,8.206490581679866,,,,,22.044749050904134,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
JPM,2026-01-09 11:24:56.717189,2026-01-09,,schwab,329.75,4135576.0,lastPrice,1767986448453,1767986456223,240.494,True,OPEN,OK,COMPUTED,22.807,21.062127091050233,19.537786236783266,24.991615980342427,22.913389941257115,21.43405697380295,21.062127091050233,19.537786236783266,24.991615980342427,22.913389941257115,21.43405697380295,20.10206636568516,19.64330415828513,19.10305808763682,-3.929488889292194,Normal_Compression,331.9,328.17,329.34,329.79,337.25,202.16,-0.04,-0.01212893,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03571428571428571,,,,23.776,,,,,,,,,,,,,,,,,,,,,,,,,9,,22.807,,Unknown,Unknown,Falling,,False,Unknown,Bullish,2.0884038098575193,5.074448341997285,Falling,20.495025489383185,68.37724850928089,Moderate,21.268517598263177,True,0.932543412034164,,0.0,,,False,-2.1846159803424285,Bullish,Unknown,1.1311599696739838,0.13645046847995557,42.359249329758725,NORMAL,NO_GAP,MID_RANGE,2.2238695329873983,63.11337554412347,94.44814568065733,MID_RANGE,NEUTRAL,-0.04,-0.01212893,FLAT_DAY,EARLY,4.0,True,22.807,24.991615980342427,2.1846159803424285,,,,,-8.741395442618735,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
WMT,2026-01-09 11:24:56.717189,2026-01-09,,schwab,114.83,13761060.0,lastPrice,1767986456271,1767986456294,240.423,True,OPEN,OK,COMPUTED,20.377,15.126717206811808,16.824187177061425,17.750746974493566,21.99050697636845,21.1933322007306,15.126717206811808,16.824187177061425,17.750746974493566,21.99050697636845,21.1933322007306,21.304800461333727,20.295228922903146,19.458725598374844,-2.6240297676817583,Normal_Compression,115.21,112.255,112.255,113.07,117.45,79.81,1.76,1.55655788,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03571428571428571,,,,21.088,,,,,,,,,,,,,,,,,,,,,,,,,9,,20.377,,Unknown,Unknown,Falling,,False,Unknown,Bullish,0.8237644565791091,5.009044130600347,Stable,23.531993358236978,48.85843449744642,Moderate,14.6442520934704,True,0.7186657551882221,,0.0,,,False,2.6262530255064327,Bullish,Unknown,2.5733693285726713,0.7207924294684689,87.14043993231824,NORMAL,NO_GAP,NEAR_HIGH,2.230736483610051,43.87921313118656,93.03931987247609,MID_RANGE,NEUTRAL,1.76,1.55655788,NORMAL,MODERATE,41.0,False,20.377,17.750746974493566,2.6262530255064327,,,,,14.795169066857596,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORCL,2026-01-09 11:24:56.717189,2026-01-09,,schwab,199.385,17948831.0,lastPrice,1767986454788,1767986454787,241.93,True,OPEN,OK,COMPUTED,46.095,22.888571239813107,58.81898214194757,52.125103364875834,50.6618947254143,72.72047806451299,22.888571239813107,58.81898214194757,52.125103364875834,50.6618947254143,72.72047806451299,65.25198933116344,63.08112366907951,58.85623487282447,-29.236532125062727,High_Contraction,199.48,188.78,191.655,189.15,345.72,118.86,10.235,5.41104943,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,46.045,,,,,,,,,,,,,,,,,,,,,,,,,10,,46.095,,Unknown,Unknown,Falling,,False,Unknown,Neutral,3.0574092204915795,-6.512830844426404,Stable,24.556691398431514,68.9330142209981,Moderate,29.88552763200986,True,0.6483464070291759,Double Bottom,70.0,,,False,-6.030103364875835,Bidirectional,Unknown,5.366501993630408,1.3243457573354456,99.11214953271029,EXPANSION,NO_GAP,NEAR_HIGH,42.32760615527017,67.74777048628638,35.49545975491492,MID_RANGE,NEUTRAL,10.235,5.41104943,STRONG_UP_DAY,LATE_LONG,59.0,False,46.095,52.125103364875834,6.030103364875835,,,,,-11.568520685062431,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
PG,2026-01-09 11:24:56.717189,2026-01-09,,schwab,141.7,5652342.0,lastPrice,1767986455010,1767986454905,241.812,True,OPEN,OK,COMPUTED,23.241,17.00878107286556,17.984387586268742,19.13066017544034,17.951281415269595,16.78988111321928,17.00878107286556,17.984387586268742,19.13066017544034,17.951281415269595,16.78988111321928,16.463040462548317,15.989317854026869,16.569373453940173,-2.1218791025747805,Normal_Compression,142.33,140.83,141.7,141.53,179.99,137.62,0.17,0.12011588,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03571428571428571,,,,23.455,,,,,,,,,,,,,,,,,,,,,,,,,9,,23.241,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-0.8688943353208346,-2.2955455187723532,Stable,24.000808493451242,38.15702571810783,Moderate,17.22238299368818,True,0.741034507710003,,0.0,,,False,4.110339824559659,Bearish,Unknown,1.058574453069866,0.12011587649260758,57.99999999999841,NORMAL,NO_GAP,MID_RANGE,21.273404078004344,2.964685365499189,9.62945480292656,NEAR_52W_LOW,CONTRARIAN,0.17,0.12011588,FLAT_DAY,EARLY,13.0,False,23.241,19.13066017544034,4.110339824559659,,,,,21.485614123429222,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
JNJ,2026-01-09 11:24:56.717189,2026-01-09,,schwab,204.84,2688953.0,lastPrice,1767986455736,1767986450929,245.788,True,OPEN,OK,COMPUTED,20.87,11.69406989194556,15.845289168515617,16.94146240021227,15.836639849021305,14.959435714266666,11.69406989194556,15.845289168515617,16.94146240021227,15.836639849021305,14.959435714266666,14.836791834467746,16.344924825200014,16.574680981502762,-5.24739250826671,Normal,206.7,204.51,205.91,205.75,215.185,140.68,-0.91,-0.44228433,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03571428571428571,,,,21.67,,,,,,,,,,,,,,,,,,,,,,,,,9,,20.87,,Unknown,Unknown,Falling,,False,Unknown,Neutral,-1.5955401438795263,1.5780988940926068,Falling,31.193134093790967,38.51117171281708,Strong,11.78857497935382,True,0.5648574498971644,,0.0,,,False,3.928537599787731,Bidirectional,Unknown,1.069127123608669,0.07776427703523528,15.06849315068552,NORMAL,NO_GAP,NEAR_LOW,4.80749122847782,45.60705146431617,86.11502583719214,MID_RANGE,NEUTRAL,-0.91,-0.44228433,FLAT_DAY,EARLY,12.0,False,20.87,16.94146240021227,3.928537599787731,,,,,23.188893065916837,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
BAC,2026-01-09 11:24:56.717189,2026-01-09,,schwab,56.11,16312920.0,lastPrice,1767986455815,1767986453313,243.404,True,OPEN,OK,COMPUTED,23.676,22.234381823832045,18.27184075635482,16.636900230940196,20.780153002005253,19.59539980713932,22.234381823832045,18.27184075635482,16.636900230940196,20.780153002005253,19.59539980713932,19.762179402033812,19.447203978824103,19.58322939265753,5.5974815928918495,Normal,56.61,55.93,56.17,56.18,57.55,33.065,-0.07,-0.1245995,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03571428571428571,,,,24.6435,,,,,,,,,,,,,,,,,,,,,,,,,9,,23.676,,Unknown,Unknown,Rising,,False,Unknown,Bullish,0.48759166913191654,3.613557075488779,Falling,21.682954354650366,59.97490055229315,Moderate,22.31680871862526,True,0.9425920222429998,,0.0,,,False,7.039099769059803,Bullish,Unknown,1.2119051862413113,0.017799928800281258,26.470588235294084,NORMAL,NO_GAP,NEAR_LOW,2.5021720243266685,69.69605322848935,94.11884827445375,MID_RANGE,NEUTRAL,-0.07,-0.1245995,FLAT_DAY,EARLY,5.0,True,23.676,16.636900230940196,7.039099769059803,,,,,42.31016398096176,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
PLTR,2026-01-09 11:24:56.717189,2026-01-09,,schwab,177.2831,23368028.0,lastPrice,1767986455906,1767986455856,240.861,True,OPEN,OK,COMPUTED,56.589,46.45060330855195,46.75826977185972,41.54663156473792,50.94007114733977,48.27068764366968,46.45060330855195,46.75826977185972,41.54663156473792,50.94007114733977,48.27068764366968,48.04915572205409,47.93408415318682,52.03274720653109,4.903971743814026,High_Compression,178.72,174.75,177.02,176.86,207.52,63.4,0.4231,0.23922877,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,59.833,,,,,,,,,,,,,,,,,,,,,,,,,10,,56.589,,Unknown,Unknown,Rising,,False,Unknown,Bearish,-3.271774897030709,-1.582364373571387,Stable,29.340486483633036,42.41583459760787,Strong,46.14368236500052,True,0.8154178791814756,Descending Triangle,64.0,,,False,15.042368435262077,Bearish,Unknown,2.2393561484428006,0.0904670360737287,63.806045340050154,NORMAL,NO_GAP,MID_RANGE,14.570595605242879,179.6263406940063,79.01963641409935,MID_RANGE,NEUTRAL,0.4231,0.23922877,FLAT_DAY,EARLY,24.0,False,56.589,41.54663156473792,15.042368435262077,,,,,36.20598799164518,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
PM,2026-01-09 11:24:56.717189,2026-01-09,,schwab,161.82,2121186.0,lastPrice,1767986454979,1767986454973,241.744,True,OPEN,OK,COMPUTED,30.623,21.880489711042134,21.45957005715434,20.788473688650217,24.74842130945528,23.904432648589633,21.880489711042134,21.45957005715434,20.788473688650217,24.74842130945528,23.904432648589633,26.429947081313472,25.13034155129069,24.214076033966204,1.0920160223919204,Normal_Compression,162.14,159.18,159.18,158.81,186.69,116.12,3.01,1.89534664,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,32.268,,,,,,,,,,,,,,,,,,,,,,,,,10,,30.623,,Unknown,Unknown,Rising,,False,Unknown,Bullish,2.882354843894412,5.817550872964962,Falling,44.159228577289454,65.63700670458644,Strong,24.33029370058759,True,0.7945104562122454,,0.0,,,False,9.834526311349784,Bullish,Unknown,1.8291929304164998,0.23298280964675053,89.18918918918935,NORMAL,NO_GAP,NEAR_HIGH,13.321549092077777,39.35583878746123,64.75839591894572,MID_RANGE,NEUTRAL,3.01,1.89534664,NORMAL,MODERATE,27.0,False,30.623,20.788473688650217,9.834526311349784,,,,,47.307591979295196,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
UNH,2026-01-09 11:24:56.717189,2026-01-09,,schwab,345.37,2310042.0,lastPrice,1767986457401,1767986455532,241.185,True,OPEN,OK,COMPUTED,37.706,23.268689941397092,21.96990158139994,25.327576583112904,26.726090572148017,28.780295038718624,23.268689941397092,21.96990158139994,25.327576583112904,26.726090572148017,28.780295038718624,37.27665038601193,36.20773838873795,45.547274344147695,-2.0588866417158123,Normal_Compression,349.055,342.48,347.25,346.85,606.36,234.6,-1.48,-0.42669742,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,37.946,,,,,,,,,,,,,,,,,,,,,,,,,10,,37.706,,Unknown,Unknown,Falling,,False,Unknown,Bullish,1.7673151090630064,6.771756240864617,Stable,27.78441157346364,66.85361856873484,Strong,13.991717510717303,True,0.3710740335945818,,0.0,,,False,12.378423416887099,Bullish,Unknown,1.903755392767174,0.11532362692806032,43.95437262357401,NORMAL,NO_GAP,MID_RANGE,43.042087208918794,47.21653878942882,29.79610501398752,MID_RANGE,NEUTRAL,-1.48,-0.42669742,FLAT_DAY,EARLY,18.0,False,37.706,25.327576583112904,12.378423416887099,,,,,48.87330367462152,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
CSCO,2026-01-09 11:24:56.717189,2026-01-09,,schwab,74.065,9835989.0,lastPrice,1767986457024,1767986452577,244.14,True,OPEN,OK,COMPUTED,27.12,6.324788094244334,14.81464533853783,15.560472296733025,21.613530856628337,20.261578335266982,6.324788094244334,14.81464533853783,15.560472296733025,21.613530856628337,20.261578335266982,21.10775349323724,20.279605253123915,20.112920659657625,-9.235684202488692,Normal,74.19,73.335,73.45,73.96,80.815,52.11,0.105,0.14196863,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03571428571428571,,,,27.034,,,,,,,,,,,,,,,,,,,,,,,,,9,,27.12,,Unknown,Unknown,Falling,,False,Unknown,Neutral,0.7829777968848153,-5.566587824079713,Rising,49.57893453713731,49.46524385005229,Strong,26.498924091164312,True,0.9770989709131384,,0.0,,,False,11.559527703266976,Bidirectional,Unknown,1.1543914129480917,0.6895619253650499,85.3801169590644,NORMAL,NO_GAP,NEAR_HIGH,8.352409824908742,42.13202840145845,76.48493293851246,MID_RANGE,NEUTRAL,0.105,0.14196863,FLAT_DAY,EARLY,33.0,False,27.12,15.560472296733025,11.559527703266976,,,,,74.28776892391589,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
GE,2026-01-09 11:24:56.717189,2026-01-09,,schwab,320.925,1808211.0,lastPrice,1767986455458,1767986453638,243.079,True,OPEN,OK,COMPUTED,32.761,31.317712575488233,30.62627331942919,29.473879468619955,26.74422359502128,25.34020756401131,31.317712575488233,30.62627331942919,29.473879468619955,26.74422359502128,25.34020756401131,24.25282356166542,24.60434202261476,23.750535568981945,1.8438331068682776,Normal_Compression,321.66,315.19,317.105,314.44,332.79,159.36,6.485,2.06239664,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,34.62,,,,,,,,,,,,,,,,,,,,,,,,,10,,32.761,,Unknown,Unknown,Rising,,False,Unknown,Neutral,-1.1777500600437032,2.3080027347034453,Falling,37.724241579696645,40.318130943645166,Strong,11.174799272052013,True,0.3411006767819057,,0.0,,,False,3.2871205313800473,Bidirectional,Unknown,2.016047363091073,0.8475384811092801,88.6398763523955,NORMAL,NO_GAP,NEAR_HIGH,3.5653114576760148,101.3836596385542,93.15862307559244,MID_RANGE,NEUTRAL,6.485,2.06239664,STRONG_UP_DAY,LATE_LONG,13.0,False,32.761,29.473879468619955,3.2871205313800473,,,,,11.152656489892196,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
IBM,2026-01-09 11:24:56.717189,2026-01-09,,schwab,303.795,1492380.0,lastPrice,1767986453291,1767986455249,241.468,True,OPEN,OK,COMPUTED,36.17,25.751752718254256,19.501055148770487,18.364812834646596,26.82865824087106,26.35144368174376,25.751752718254256,19.501055148770487,18.364812834646596,26.82865824087106,26.35144368174376,27.703119786726703,26.041727789700676,26.604094816996604,7.38693988360766,Normal,307.0,302.0,302.61,302.72,324.9,214.5,1.075,0.35511364,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,34.93,,,,,,,,,,,,,,,,,,,,,,,,,10,,36.17,,Unknown,Unknown,Rising,,False,Unknown,Bullish,3.5546155700869755,6.053789146360764,Falling,42.246651137799645,65.92033114718848,Strong,31.911001345776352,True,0.8822505210333522,,0.0,,,False,17.805187165353406,Bullish,Unknown,1.6458467058378181,0.03633720930233009,35.90000000000032,NORMAL,NO_GAP,MID_RANGE,6.495844875346249,41.62937062937064,80.88315217391307,MID_RANGE,NEUTRAL,1.075,0.35511364,FLAT_DAY,EARLY,19.0,False,36.17,18.364812834646596,17.805187165353406,,,,,96.95272870825335,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
TMUS,2026-01-09 11:24:56.717189,2026-01-09,,schwab,201.77,2012187.0,lastPrice,1767986444882,1767986441423,255.294,True,OPEN,OK,COMPUTED,29.847,15.927978760691676,14.30582689449106,18.61408108833092,21.06180814046513,20.346837189965388,15.927978760691676,14.30582689449106,18.61408108833092,21.06180814046513,20.346837189965388,21.48926403214421,22.175116219208093,25.801795449930655,-2.6861023276392455,Normal_Compression,202.05,196.4,196.48,197.91,276.49,194.01,3.86,1.95038149,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,32.378,,,,,,,,,,,,,,,,,,,,,,,,,10,,29.847,,Unknown,Unknown,Falling,,False,Unknown,Neutral,0.80240714666589,-1.8020490592776133,Falling,23.284055353651276,50.582549091370545,Moderate,16.064369864070166,True,0.5382239375505131,Descending Triangle,64.0,,,False,11.232918911669081,Bidirectional,Unknown,2.8002180700797967,0.7225506543378337,95.0442477876106,NORMAL,NO_GAP,NEAR_HIGH,27.02448551484683,3.999793825060574,9.408341416100894,NEAR_52W_LOW,CONTRARIAN,3.86,1.95038149,NORMAL,MODERATE,33.0,False,29.847,18.61408108833092,11.232918911669081,,,,,60.34635208885464,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
CRM,2026-01-09 11:24:56.717189,2026-01-09,,schwab,259.425,3450367.0,lastPrice,1767986456236,1767986443111,253.606,True,OPEN,OK,COMPUTED,26.348,30.174991880848623,25.305906378819447,29.2900742751063,32.14716504525655,32.20782248662882,30.174991880848623,25.305906378819447,29.2900742751063,32.14716504525655,32.20782248662882,30.95751091863082,29.495624986785895,29.566099129377804,0.8849176057423236,Normal_Compression,261.025,256.509,260.0,260.53,367.09,221.9575,-1.105,-0.42413542,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03571428571428571,,,,29.046,,,,,,,,,,,,,,,,,,,,,,,,,9,,26.348,,Unknown,Unknown,Stable,,False,Unknown,Bearish,-3.235915482382104,-3.596783238702981,Stable,40.255792428699245,37.32281863271232,Strong,40.750974214539504,True,1.546643927984648,,0.0,,,False,-2.9420742751063003,Bearish,Unknown,1.7407728630625279,0.20343146662571404,64.57041629760897,NORMAL,NO_GAP,MID_RANGE,29.329319785338736,16.88048387641778,25.816064630596188,MID_RANGE,NEUTRAL,-1.105,-0.42413542,FLAT_DAY,EARLY,47.0,False,26.348,29.2900742751063,2.9420742751063003,,,,,-10.044611862274367,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
WFC,2026-01-09 11:24:56.717189,2026-01-09,,schwab,95.685,5764231.0,lastPrice,1767986454660,1767986453562,243.155,True,OPEN,OK,COMPUTED,30.054,20.385549594479546,18.346957674532483,19.29519582970608,20.572822699656072,24.16040958693222,20.385549594479546,18.346957674532483,19.29519582970608,20.572822699656072,24.16040958693222,23.880957320799716,24.284522728419887,23.723958380238734,1.0903537647734645,Normal_Compression,96.565,95.255,95.81,95.6,97.76,58.42,0.085,0.08891213,,,2026-01-09 11:24:56.717189,4.078719193333334,historical_latest,2026-01-08,1,False,False,0.03968253968253968,,,,27.562,,,,,,,,,,,,,,,,,,,,,,,,,10,,30.054,,Unknown,Unknown,Rising,,False,Unknown,Bearish,-3.8658904321219154,-12.135566262064941,Rising,34.02703100449886,24.494381251923414,Strong,16.948676636085406,True,0.5639407944395224,,0.0,,,False,10.758804170293917,Bearish,Unknown,1.3690756126874664,0.21966527196653554,32.8244274809165,NORMAL,NO_GAP,MID_RANGE,2.122545008183309,63.78808627182472,94.72547025927808,MID_RANGE,NEUTRAL,0.085,0.08891213,FLAT_DAY,EARLY,5.0,True,30.054,19.29519582970608,10.758804170293917,,,,,55.75897889427019,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
