Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,iv_surface_source,iv_surface_date,iv_surface_age_days,history_depth_ok,iv_data_stale,regime_confidence,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call_hist,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,iv_rank_252d,iv_percentile_252d,iv_history_count,iv_index_30d_hist,IV_30_D_Call,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Regime,IV_Rank_Source,IV_Maturity_State,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IVHV_gap_30D
AMZN,2026-01-12 18:56:05.018451,2026-01-12,,schwab,245.1077,35867770.0,lastPrice,1768265999466,1768265999482,6965.536,True,OPEN,OK,COMPUTED,,25.644191634733144,23.262520923427683,21.158513024841533,32.479064385367394,31.19180037060384,25.644191634733144,23.262520923427683,21.158513024841533,32.479064385367394,31.19180037060384,31.763568477748116,30.006226075415228,30.181674729736898,4.485678609891611,Normal_Compression,248.94,245.96,246.73,247.38,258.6,161.38,-2.2723,-0.91854637,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,35.634,,,,,,,,,,,,,,,,,,,,,,,,,9,,35.634,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,6.5294352492356085,6.019217875447791,Falling,26.10236363248813,80.5668062510496,Strong,25.834282791393747,True,0.72498969499337,Ascending Triangle,63.0,,,False,Bullish,1.215792078339436,0.2627536583393992,-28.600671140940157,NORMAL,NO_GAP,NEAR_LOW,5.217440061871627,51.88232742595117,86.12188850030856,MID_RANGE,NEUTRAL,-2.2723,-0.91854637,NORMAL,MODERATE,24.0,False,14.475486975158468
GOOG,2026-01-12 18:56:05.018451,2026-01-12,,schwab,332.12,23893764.0,lastPrice,1768265997785,1768265997785,6967.233,True,OPEN,OK,COMPUTED,,15.016547786222231,21.61202530929299,21.027944912131566,28.574881107511104,29.909797481923928,15.016547786222231,21.61202530929299,21.027944912131566,28.574881107511104,29.909797481923928,27.624693637452,26.807355846283027,27.9844083190892,-6.011397125909335,Normal,334.44,325.51,326.5,329.14,334.44,142.66,2.98,0.9053898,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,37.691,,,,,,,,,,,,,,,,,,,,,,,,,10,,37.691,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,5.09290069700519,8.183077641838985,Falling,32.49090918290272,84.8408575696167,Strong,14.70122025898183,True,0.390045906422802,Ascending Triangle,63.0,,,False,Bullish,2.688787185354693,0.8020902959227036,74.02015677491612,NORMAL,NO_GAP,NEAR_HIGH,0.6936969262049975,132.8052712743586,98.7902805297737,NEAR_52W_HIGH,MOMENTUM,2.98,0.9053898,NORMAL,MODERATE,,False,16.663055087868436
AVGO,2026-01-12 18:56:05.018451,2026-01-12,,schwab,351.0122,20949634.0,lastPrice,1768265925651,1768265990338,6974.68,True,OPEN,OK,COMPUTED,41.133,27.88722817746379,55.527323514898,50.54774978468819,48.165031827918995,50.855435860806885,27.88722817746379,55.527323514898,50.54774978468819,48.165031827918995,50.855435860806885,46.58333516061028,43.9882433589374,42.68870432956797,-22.660521607224403,High_Contraction,353.9,340.95,340.95,344.97,414.61,138.1,6.0422,1.75151462,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,44.7885,,,,,,,,,,,,,,,,,,,,,,,,,10,,41.133,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,5.09290069700519,8.183077641838985,Falling,32.49090918290272,84.8408575696167,Strong,14.70122025898183,True,0.3574069544886546,Ascending Triangle,63.0,,,False,Bullish,3.689330456320318,1.1653187233672604,77.70038610038631,NORMAL,NO_GAP,NEAR_HIGH,15.339186223197704,154.17248370745838,76.99981917471341,MID_RANGE,NEUTRAL,6.0422,1.75151462,NORMAL,MODERATE,,False,-9.41474978468819
TSLA,2026-01-12 18:56:05.018451,2026-01-12,,schwab,448.2,61649627.0,lastPrice,1768265999914,1768265999904,6965.114,True,OPEN,OK,COMPUTED,44.639,37.44952540340657,40.53957229225785,37.39033047664067,43.79889643697144,46.98768801534277,37.44952540340657,40.53957229225785,37.39033047664067,43.79889643697144,46.98768801534277,45.95015659511561,47.36494500212426,51.69605639800935,0.0591949267658975,Normal_Compression,454.3,438.0,441.225,445.01,498.83,214.25,3.19,0.71683782,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,45.993,,,,,,,,,,,,,,,,,,,,,,,,,9,,44.639,,Unknown,Unknown,Stable,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,2.491098031710723,-1.8755609213772197,Falling,28.64977493253977,61.32334446350189,Strong,30.26045512499372,True,0.6778927647347324,,0.0,,,False,Bidirectional,3.636769299419904,0.8505426844340506,62.5766871165643,NORMAL,NO_GAP,MID_RANGE,10.149750415973378,109.1948658109685,82.20886921076675,MID_RANGE,NEUTRAL,3.19,0.71683782,NORMAL,MODERATE,10.0,False,7.248669523359332
JPM,2026-01-12 18:56:05.018451,2026-01-12,,schwab,325.4,12805062.0,lastPrice,1768265984521,1768265991454,6973.564,True,OPEN,OK,COMPUTED,22.661,21.0160171511934,19.619614623218258,25.028501631471116,22.919146859988217,21.43521341954723,21.0160171511934,19.619614623218258,25.028501631471116,22.919146859988217,21.43521341954723,20.102862151133134,19.646262221995308,19.106431963131023,-4.012484480277717,Normal_Compression,326.02,321.23,321.884,329.19,337.25,202.16,-3.79,-1.15131079,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,23.776,,,,,,,,,,,,,,,,,,,,,,,,,9,,22.661,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,-2.3293318275064414,1.6278282054072173,Falling,41.50391974890975,36.63330511166644,Strong,38.08444310847081,True,1.6806161735347427,,0.0,,,False,Bidirectional,1.4720344191763872,2.2193869801634265,87.05636743215011,NORMAL,GAP_DOWN,NEAR_HIGH,3.513713862120096,60.96161456272259,91.22807017543857,MID_RANGE,NEUTRAL,-3.79,-1.15131079,NORMAL,MODERATE,,False,-2.3675016314711144
WMT,2026-01-12 18:56:05.018451,2026-01-12,,schwab,117.8,49182081.0,lastPrice,1768265978263,1768265992977,6972.041,True,OPEN,OK,COMPUTED,28.611,14.625603857179184,16.574419815878123,17.615353878097554,21.931491076120036,21.15477543489172,14.625603857179184,16.574419815878123,17.615353878097554,21.931491076120036,21.15477543489172,21.27552921508322,20.26978748024862,19.43663533107833,-2.98975002091837,Normal_Compression,118.84,116.4115,117.5,114.53,118.84,79.81,3.27,2.85514712,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,21.088,,,,,,,,,,,,,,,,,,,,,,,,,9,,28.611,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,-0.061212410373028874,2.8466399976387744,Falling,20.853924870687045,56.766275683674,Moderate,23.628553293492164,True,0.8258555553280963,Descending Triangle,64.0,,,False,Bidirectional,2.061544991511035,2.59320701999476,57.17521103561843,NORMAL,GAP_UP,MID_RANGE,0.8751262201279083,47.60055130935972,97.33538303868818,NEAR_52W_HIGH,MOMENTUM,3.27,2.85514712,STRONG_UP_DAY,LATE_LONG,,False,10.995646121902446
ORCL,2026-01-12 18:56:05.018451,2026-01-12,,schwab,203.7999,25428545.0,lastPrice,1768266000267,1768265999248,6965.77,True,OPEN,OK,COMPUTED,44.774,29.486480578304462,60.40695544359279,53.13655758014888,51.27011800314464,72.96795288960871,29.486480578304462,60.40695544359279,53.13655758014888,51.27011800314464,72.96795288960871,65.45973277085024,63.24099188215245,58.99376564085282,-23.65007700184442,High_Contraction,206.6,197.0108,197.6,198.52,345.72,118.86,5.2799,2.65963127,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,46.045,,,,,,,,,,,,,,,,,,,,,,,,,10,,44.774,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,-0.061212410373028874,2.8466399976387744,Falling,20.853924870687045,56.766275683674,Moderate,23.628553293492164,True,0.5277293360765659,Descending Triangle,64.0,,,False,Bidirectional,4.7052034863608885,0.46342937739271406,70.79944103783438,NORMAL,NO_GAP,NEAR_HIGH,41.05059007289136,71.46214033316508,37.441549854535836,MID_RANGE,NEUTRAL,5.2799,2.65963127,STRONG_UP_DAY,LATE_LONG,,False,-8.36255758014888
XOM,2026-01-12 18:56:05.018451,2026-01-12,,schwab,124.01,15314895.0,lastPrice,1768265903834,1768265893634,7071.384,True,OPEN,OK,COMPUTED,,33.63067176842882,27.854944339850174,24.59536119335923,20.882449421946824,20.89801844885234,33.63067176842882,27.854944339850174,24.59536119335923,20.882449421946824,20.89801844885234,19.510786257551164,20.727049034413305,20.317686101563897,9.035310575069587,Normal,124.5,122.56,124.46,124.61,125.93,97.8,-0.6,-0.48150229,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,24.635,,,,,,,,,,,,,,,,,,,,,,,,,10,,24.635,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,6.712194195441421,-2.372726419983827,Falling,26.714384854168355,65.7855436802686,Strong,35.455671320390096,True,1.4392397532125063,,0.0,,,False,Bidirectional,1.5643899685509215,0.12037557178397054,74.74226804123735,NORMAL,NO_GAP,NEAR_HIGH,1.524656555229097,26.799591002045,93.17454674724493,NEAR_52W_HIGH,MOMENTUM,-0.6,-0.48150229,FLAT_DAY,EARLY,,False,0.03963880664077024
PG,2026-01-12 18:56:05.018451,2026-01-12,,schwab,143.2,12812014.0,lastPrice,1768266000267,1768265970562,6994.456,True,OPEN,OK,COMPUTED,,17.11707179555893,17.995067852818973,19.15724663229032,17.961916784760454,16.798602447139473,17.11707179555893,17.995067852818973,19.15724663229032,17.961916784760454,16.798602447139473,16.468526275562883,15.99419785289314,16.573201370295997,-2.040174836731389,Normal_Compression,143.88,141.7124,142.28,141.87,179.99,137.62,1.33,0.93747797,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,23.455,,,,,,,,,,,,,,,,,,,,,,,,,9,,23.455,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,2.8344118546962656,4.675415416790152,Falling,25.769240519208804,63.27842662202032,Strong,34.414332604879704,True,1.467249311655498,,0.0,,,False,Bullish,1.513687150837984,0.2889969690561758,68.62889832072297,NORMAL,NO_GAP,MID_RANGE,20.440024445802553,4.054643220462131,13.169695539296633,NEAR_52W_LOW,CONTRARIAN,1.33,0.93747797,NORMAL,MODERATE,,False,4.297753367709678
JNJ,2026-01-12 18:56:05.018451,2026-01-12,,schwab,210.28,11794339.0,lastPrice,1768265819399,1768265970805,6994.213,True,OPEN,OK,COMPUTED,20.339,11.800066530368472,15.89142832977631,16.97048068993757,15.855866789088516,14.973647370469855,11.800066530368472,15.89142832977631,16.97048068993757,15.855866789088516,14.973647370469855,14.847904200263724,16.353067600280855,16.581050375443283,-5.1704141595690984,Normal,209.9,203.85,205.55,204.39,215.185,140.68,5.89,2.88174568,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,21.67,,,,,,,,,,,,,,,,,,,,,,,,,9,,20.339,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,0.10785240247088272,-1.1687495944236432,Falling,23.699341867100596,46.662432390101785,Moderate,18.30426613911258,True,0.8999590018738671,,0.0,,,False,Bidirectional,2.877116225984407,0.5675424433680831,106.28099173553711,NORMAL,NO_GAP,NEAR_HIGH,2.2794339754165027,49.47398350867216,93.41654922488424,MID_RANGE,NEUTRAL,5.89,2.88174568,STRONG_UP_DAY,LATE_LONG,,False,3.368519310062428
BAC,2026-01-12 18:56:05.018451,2026-01-12,,schwab,55.25,45860555.0,lastPrice,1768266000007,1768265965449,6999.569,True,OPEN,OK,COMPUTED,,22.405842088772427,18.484749024031153,16.80570492759687,20.841924846891555,19.63138780734725,22.405842088772427,18.484749024031153,16.80570492759687,20.841924846891555,19.63138780734725,19.79050813190301,19.471313066253988,19.605787554510595,5.600137161175557,Normal,55.445,54.73,55.29,55.85,57.55,33.065,-0.6,-1.07430618,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,24.6435,,,,,,,,,,,,,,,,,,,,,,,,,9,,24.6435,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,0.5387149760364666,3.5098530413452864,Falling,30.757427552217194,56.13157692831623,Strong,16.528336074415044,True,0.6706975906188263,,0.0,,,False,Bullish,1.2941176470588296,1.0026857654431554,72.72727272727282,NORMAL,NO_GAP,NEAR_HIGH,3.9965247610773194,67.09511568123393,90.60649377169698,MID_RANGE,NEUTRAL,-0.6,-1.07430618,NORMAL,MODERATE,,False,7.837795072403129
ABBV,2026-01-12 18:56:05.018451,2026-01-12,,schwab,220.0,6546141.0,lastPrice,1768266000340,1768265933176,7031.842,True,OPEN,OK,COMPUTED,28.307,39.349584537808,29.98251646641414,26.84878357848765,26.766644807854423,26.886792658077784,39.349584537808,29.98251646641414,26.84878357848765,26.766644807854423,26.886792658077784,24.73584613947481,24.250344692643168,25.60351064973893,12.500800959320348,Normal_Expansion,222.49,218.39,221.19,220.08,244.81,164.39,-0.08,-0.03635042,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,28.66,,,,,,,,,,,,,,,,,,,,,,,,,10,,28.307,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.0290995523639994,-3.004274101217845,Falling,20.442440795871253,41.45836424046824,Moderate,39.15171089007447,True,1.3831105694730799,,0.0,,,False,Bearish,1.863636363636374,0.5043620501635702,39.26829268292694,NORMAL,NO_GAP,MID_RANGE,10.134389935051674,33.8280917330738,69.14946530713753,MID_RANGE,NEUTRAL,-0.08,-0.03635042,FLAT_DAY,EARLY,,False,1.458216421512347
PLTR,2026-01-12 18:56:05.018451,2026-01-12,,schwab,178.7,34954543.0,lastPrice,1768265996976,1768265995984,6969.034,True,OPEN,OK,COMPUTED,55.19,46.42037103907626,46.75089221875346,41.545790446181705,50.93876200214827,48.270133884219106,46.42037103907626,46.75089221875346,41.545790446181705,50.93876200214827,48.270133884219106,48.04873032577387,47.93392594358308,52.03268215198865,4.874580592894553,High_Compression,182.5,176.34,177.685,177.49,207.52,63.4,1.21,0.68172855,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,59.833,,,,,,,,,,,,,,,,,,,,,,,,,10,,55.19,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.0290995523639994,-3.004274101217845,Falling,20.442440795871253,41.45836424046824,Moderate,39.15171089007447,True,0.7093986390663973,,0.0,,,False,Bearish,3.447118074986008,0.10986534452644835,38.311688311688094,NORMAL,NO_GAP,MID_RANGE,13.887818041634551,181.86119873817032,80.00277546489035,MID_RANGE,NEUTRAL,1.21,0.68172855,NORMAL,MODERATE,,False,13.644209553818293
KO,2026-01-12 18:56:05.018451,2026-01-12,,schwab,70.45,20582473.0,lastPrice,1768265893272,1768265974927,6990.091,True,OPEN,OK,COMPUTED,,20.221854590222513,17.572404159366044,16.143616189310798,18.055383260068936,16.2129896991834,20.221854590222513,17.572404159366044,16.143616189310798,18.055383260068936,16.2129896991834,15.79672211927345,15.441344467667388,15.569949375860825,4.078238400911715,Normal_Compression,70.965,70.235,70.895,70.51,74.38,60.71,-0.06,-0.08509431,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,16.751,,,,,,,,,,,,,,,,,,,,,,,,,10,,16.751,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,1.0436630089544354,0.5813420692050053,Falling,37.37937234080467,53.40981545208353,Strong,20.21192944696712,True,1.2066103186058812,,0.0,,,False,Bullish,1.0361958836053995,0.546021840873622,29.452054794520855,NORMAL,NO_GAP,NEAR_LOW,5.2836784081742305,16.043485422500414,71.25091441111928,MID_RANGE,NEUTRAL,-0.06,-0.08509431,FLAT_DAY,EARLY,,False,0.6073838106892033
PM,2026-01-12 18:56:05.018451,2026-01-12,,schwab,165.14,6045155.0,lastPrice,1768265809033,1768265844487,7120.531,True,OPEN,OK,COMPUTED,29.26,24.935423539879267,22.58571911767326,21.73268379836616,25.159155444921115,24.198488795826165,24.935423539879267,22.58571911767326,21.73268379836616,25.159155444921115,24.198488795826165,26.63566175234157,25.30187374598336,24.35729104899467,3.2027397415131063,Normal_Compression,165.325,162.33,162.88,162.61,186.69,116.12,2.53,1.55586987,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,32.268,,,,,,,,,,,,,,,,,,,,,,,,,10,,29.26,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,1.0322365921900316,0.5696037370054435,Falling,37.37937234080467,53.35276643685779,Strong,20.213255487246986,True,0.6908152934807582,,0.0,,,False,Bullish,1.8136126922610976,0.16604144886537223,93.82303839732876,NORMAL,NO_GAP,NEAR_HIGH,11.54319995714822,42.21495005167067,69.4629445940201,MID_RANGE,NEUTRAL,2.53,1.55586987,NORMAL,MODERATE,,False,7.527316201633841
UNH,2026-01-12 18:56:05.018451,2026-01-12,,schwab,339.8303,7146356.0,lastPrice,1768266000253,1768265990608,6974.41,True,OPEN,OK,COMPUTED,36.593,23.118199521771185,21.90861014091513,25.29451069847381,26.714368974070208,28.77131563276012,23.118199521771185,21.90861014091513,25.29451069847381,26.714368974070208,28.77131563276012,37.27122950631794,36.20355753104256,45.54513605173895,-2.176311176702626,Normal_Compression,342.65,333.94,341.42,343.98,606.36,234.6,-4.1497,-1.20637828,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,37.946,,,,,,,,,,,,,,,,,,,,,,,,,10,,36.593,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,1.0322365921900316,0.5696037370054435,Falling,37.37937234080467,53.35276643685779,Strong,20.213255487246986,True,0.5523803866107448,,0.0,,,False,Bullish,2.5630439663561426,0.7442293156578877,67.62686567164224,NORMAL,NO_GAP,MID_RANGE,43.955686390922885,44.85520034100598,28.305976974392088,MID_RANGE,NEUTRAL,-4.1497,-1.20637828,NORMAL,MODERATE,,False,11.298489301526192
CSCO,2026-01-12 18:56:05.018451,2026-01-12,,schwab,73.99,20985705.0,lastPrice,1768265745579,1768265999349,6965.669,True,OPEN,OK,COMPUTED,,6.572951066091182,14.84686891712064,15.553928213707636,21.6040797330735,20.25546736588356,6.572951066091182,14.84686891712064,15.553928213707636,21.6040797330735,20.25546736588356,21.10383938927443,20.27603387218895,20.109176962429625,-8.980977147616455,Normal,74.05,72.8,72.91,73.88,80.815,52.11,0.11,0.14889009,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,27.034,,,,,,,,,,,,,,,,,,,,,,,,,9,,27.034,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,1.3047353928877106,3.168507890726229,Falling,20.264896957505055,60.80395858992566,Moderate,24.23943985197049,True,0.8966279445132238,Descending Triangle,64.0,,,False,Bullish,1.6894174888498446,1.3129399025446655,95.19999999999982,NORMAL,NO_GAP,NEAR_HIGH,8.445214378518843,41.988102091729026,76.22365441560703,MID_RANGE,NEUTRAL,0.11,0.14889009,FLAT_DAY,EARLY,,False,11.480071786292363
GE,2026-01-12 18:56:05.018451,2026-01-12,,schwab,324.16,4125284.0,lastPrice,1768266000256,1768265875085,7089.933,True,OPEN,OK,COMPUTED,32.687,31.82783950648472,30.813422340264964,29.628953738301945,26.837053003773487,25.403300935102173,31.82783950648472,30.813422340264964,29.628953738301945,26.837053003773487,25.403300935102173,24.302236618234716,24.64335214542685,23.78211429676311,2.198885768182773,Normal_Compression,324.5416,319.4088,320.2,321.59,332.79,159.36,2.57,0.7991542,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,34.62,,,,,,,,,,,,,,,,,,,,,,,,,10,,32.687,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.2123026012365177,-2.4912146764714795,Falling,39.47057796487311,4.036371320049412,Strong,4.846735336285126,True,0.14827715410668235,,0.0,,,False,Bearish,1.5834155972359425,0.43222737025404595,92.56546134663363,NORMAL,NO_GAP,NEAR_HIGH,2.593226959944708,103.4136546184739,95.02392896269389,MID_RANGE,NEUTRAL,2.57,0.7991542,NORMAL,MODERATE,,False,3.0580462616980526
IBM,2026-01-12 18:56:05.018451,2026-01-12,,schwab,311.95,3895197.0,lastPrice,1768266000258,1768265970561,6994.457,True,OPEN,OK,COMPUTED,34.557,25.675409774970433,19.442337000742064,18.331855690670302,26.820820687908046,26.34742652600128,25.675409774970433,19.442337000742064,18.331855690670302,26.820820687908046,26.34742652600128,27.69833923343893,26.0379257994454,26.601206837438284,7.343554084300127,Normal,312.33,299.96,302.62,304.22,324.9,214.5,7.73,2.54092433,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,34.93,,,,,,,,,,,,,,,,,,,,,,,,,10,,34.557,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.2123026012365177,-2.4912146764714795,Falling,39.47057796487311,4.036371320049412,Strong,4.846735336285126,True,0.14025335926976085,,0.0,,,False,Bearish,3.9653790671582,0.5259351784892586,96.92805173807602,NORMAL,NO_GAP,NEAR_HIGH,3.985841797476143,45.43123543123543,88.26992753623189,MID_RANGE,NEUTRAL,7.73,2.54092433,STRONG_UP_DAY,LATE_LONG,,False,16.2251443093297
TMUS,2026-01-12 18:56:05.018451,2026-01-12,,schwab,197.31,5271059.0,lastPrice,1768265810601,1768265923932,7041.086,True,OPEN,OK,COMPUTED,29.571,16.087554821045675,14.3862173889983,18.66283521250436,21.084818436596176,20.36311273842577,16.087554821045675,14.3862173889983,18.66283521250436,21.084818436596176,20.36311273842577,21.49970592349611,22.183252568629467,25.807655850528388,-2.5752803914586835,Normal_Compression,200.77,196.47,200.335,200.56,276.49,194.01,-3.25,-1.6204627,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,32.378,,,,,,,,,,,,,,,,,,,,,,,,,10,,29.571,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,3.278531399549842,6.296973849956373,Falling,42.15877308318289,63.26634928485621,Strong,31.678704309991517,True,1.0712760579619058,Double Bottom,70.0,,,False,Bullish,2.1793117429425832,0.11218587953729274,19.53488372093026,NORMAL,NO_GAP,NEAR_LOW,28.637563745524254,1.7009432503479263,4.000969932104765,NEAR_52W_LOW,CONTRARIAN,-3.25,-1.6204627,NORMAL,MODERATE,,False,10.908164787495643
CRM,2026-01-12 18:56:05.018451,2026-01-12,,schwab,259.2,4927734.0,lastPrice,1768265810776,1768265960136,7004.882,True,OPEN,OK,COMPUTED,26.732,30.153020822601572,25.279964238741147,29.24922830682069,32.1346427782377,32.20139254121919,30.153020822601572,25.279964238741147,29.24922830682069,32.1346427782377,32.20139254121919,30.95303661399586,29.491998264862136,29.56270914650603,0.9037925157808822,Normal_Compression,261.559,255.77,259.0,259.94,367.09,221.9575,-0.74,-0.28468108,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,29.046,,,,,,,,,,,,,,,,,,,,,,,,,9,,26.732,,Unknown,Unknown,Stable,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-0.2240996535733313,-2.574451900652799,Falling,21.68907619448214,54.20882676609239,Moderate,15.913126182622136,True,0.5952837865712306,,0.0,,,False,Bearish,2.2334104938271664,0.3616219127490951,59.250302297460166,NORMAL,NO_GAP,MID_RANGE,29.39061265629682,16.779113118502405,25.661033882831198,MID_RANGE,NEUTRAL,-0.74,-0.28468108,FLAT_DAY,EARLY,,False,-2.517228306820691
WFC,2026-01-12 18:56:05.018451,2026-01-12,,schwab,95.26,15958140.0,lastPrice,1768265878918,1768265985722,6979.296,True,OPEN,OK,COMPUTED,,20.446010907523583,18.34322493970111,19.280745208649215,20.57489680238299,24.162433125875957,20.446010907523583,18.34322493970111,19.280745208649215,20.57489680238299,24.162433125875957,23.883058295738643,24.28591171974144,23.72478531731042,1.1652656988743717,Normal_Compression,95.54,93.885,94.83,95.95,97.76,58.42,-0.69,-0.71912454,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,27.562,,,,,,,,,,,,,,,,,,,,,,,,,10,,27.562,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,-0.40091554918618644,3.8273745345248313,Falling,32.03568241702269,50.168278191541965,Strong,29.760948922856983,True,1.0797819070770256,,0.0,Bullish Engulfing,Strong,True,Bidirectional,1.7373504094058376,1.1672746221990666,83.0815709969788,NORMAL,NO_GAP,NEAR_HIGH,2.5572831423895255,63.060595686408774,93.6451448906965,MID_RANGE,NEUTRAL,-0.69,-0.71912454,NORMAL,MODERATE,,False,8.281254791350786
