Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,iv_surface_source,iv_surface_date,iv_surface_age_days,history_depth_ok,iv_data_stale,regime_confidence,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call_hist,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,iv_rank_252d,iv_percentile_252d,iv_history_count,iv_index_30d_hist,IV_30_D_Call,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Regime,IV_Rank_Source,IV_Maturity_State,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IVHV_gap_30D,IV30_Call,HV30
BLK,2026-01-12 11:47:47.464242,2026-01-12,,schwab,1082.755,261685.0,lastPrice,1768247081088,1768247072025,195.439,True,OPEN,OK,COMPUTED,,27.4591826500597,23.160389556175645,22.806403892985337,22.499930881726403,22.457141357689885,27.4591826500597,23.160389556175645,22.806403892985337,22.499930881726403,22.457141357689885,21.24192367679232,22.26061210635256,21.744381627798475,4.652778757074362,Normal_Compression,1089.03,1073.91,1078.48,1085.1,1219.94,773.7401,-2.345,-0.21610911,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,25.857,,,,,,,,,,,,,,,,,,,,,,,,,10,,25.857,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.6058560124349843,,0.0,,,False,Bearish,1.3964377906359138,0.6100820200903042,58.49867724867786,NORMAL,NO_GAP,MID_RANGE,11.245225175008603,39.937816328764676,69.25481157660504,MID_RANGE,NEUTRAL,-2.345,-0.21610911,FLAT_DAY,EARLY,,False,3.0505961070146626,25.857,22.806403892985337
GWW,2026-01-12 11:47:47.464242,2026-01-12,,schwab,1030.985,80549.0,lastPrice,1768247079307,1768247029924,237.54,True,OPEN,OK,COMPUTED,,23.18682663401882,22.02091228479271,22.16959451632538,20.0487057308588,20.34324765601612,23.18682663401882,22.02091228479271,22.16959451632538,20.0487057308588,20.34324765601612,25.44003896116048,24.0704761508234,23.447161884540265,1.0172321176934425,Normal_Compression,1035.245,1024.1217,1024.44,1029.82,1139.15,893.99,1.165,0.11312657,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,22.265,,,,,,,,,,,,,,,,,,,,,,,,,8,,22.265,,Unknown,Unknown,Stable,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.7035984241424383,,0.0,,,False,Bearish,1.0789002749797498,0.5224213940300132,61.70201289185761,NORMAL,NO_GAP,MID_RANGE,9.495237677215483,15.323996912717133,55.879833578071405,MID_RANGE,NEUTRAL,1.165,0.11312657,FLAT_DAY,EARLY,,False,0.09540548367462165,22.265,22.16959451632538
NOW,2026-01-12 11:47:47.464242,2026-01-12,,schwab,142.87,6595167.0,lastPrice,1768247082834,1768247082834,184.63,True,OPEN,OK,COMPUTED,42.416,30.2167258635814,49.94594621352794,43.04262413990412,34.52956681342397,32.173320863207294,30.2167258635814,49.94594621352794,43.04262413990412,34.52956681342397,32.173320863207294,32.44742494571924,31.205718699748065,34.250707279167685,-12.825898276322718,High_Contraction,143.765,141.1479,141.64,141.8,239.618,135.7318,1.07,0.75458392,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,41.912,,,,,,,,,,,,,,,,,,,,,,,,,10,,42.416,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.369332773329201,,0.0,,,False,Bearish,1.831805137537617,0.11283497884345908,65.80184173321678,NORMAL,NO_GAP,MID_RANGE,40.37593169127528,5.259047621854283,6.87117249451805,NEAR_52W_LOW,CONTRARIAN,1.07,0.75458392,NORMAL,MODERATE,,False,-0.6266241399041235,42.416,43.04262413990412
COST,2026-01-12 11:47:47.464242,2026-01-12,,schwab,944.035,1879793.0,lastPrice,1768247082548,1768247080747,186.717,True,OPEN,OK,COMPUTED,19.256,24.359858979032,22.16852589053551,21.63525661432639,19.540498943284597,19.031723820176257,24.359858979032,22.16852589053551,21.63525661432639,19.540498943284597,19.031723820176257,18.389449446448214,17.555693648205427,17.94266620986785,2.724602364705607,Normal_Compression,944.79,917.0,920.4,924.88,1078.235,844.06,19.155,2.07107949,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,20.382,,,,,,,,,,,,,,,,,,,,,,,,,10,,19.256,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.8135448127093575,,0.0,,,False,Bearish,2.943746789049131,0.48438716374016283,97.28319539402665,NORMAL,NO_GAP,NEAR_HIGH,12.44626635195481,11.84453711821435,42.69243087434613,MID_RANGE,NEUTRAL,19.155,2.07107949,STRONG_UP_DAY,LATE_LONG,,False,-2.3792566143263905,19.256,21.63525661432639
KLAC,2026-01-12 11:47:47.464242,2026-01-12,,schwab,1423.222,443420.0,lastPrice,1768247068269,1768247012684,254.78,True,OPEN,OK,COMPUTED,46.782,56.188640531224785,49.10102147537821,41.156293141431135,41.01744537417471,41.39515580064116,56.188640531224785,49.10102147537821,41.156293141431135,41.01744537417471,41.39515580064116,41.60339036452116,38.70875953427016,38.78390125391757,15.03234738979365,High_Expansion,1428.5099,1386.63,1386.63,1400.0,1428.5099,551.33,23.222,1.65871429,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,44.822,,,,,,,,,,,,,,,,,,,,,,,,,8,,46.782,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.3348642408091016,,0.0,,,False,Bearish,2.9426119045377255,0.9549999999999922,87.37365657511108,NORMAL,NO_GAP,NEAR_HIGH,0.37016894317638516,158.14339869043945,99.39717040939948,NEAR_52W_HIGH,MOMENTUM,23.222,1.65871429,NORMAL,MODERATE,,False,5.625706858568861,46.782,41.156293141431135
AXON,2026-01-12 11:47:47.464242,2026-01-12,,schwab,628.11,251289.0,lastPrice,1768247083345,1768247056277,211.187,True,OPEN,OK,COMPUTED,36.412,44.06742959741518,40.78212434002172,35.465667799209236,46.147359211783176,43.600519867175045,44.06742959741518,40.78212434002172,35.465667799209236,46.147359211783176,43.600519867175045,47.85186053575469,46.298456555071574,46.40508076441736,8.601761798205942,Normal,631.68,617.58,631.0,631.69,885.915,469.2434,-3.58,-0.56673368,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,37.51,,,,,,,,,,,,,,,,,,,,,,,,,8,,36.412,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.43023231114828603,,0.0,,,False,Bearish,2.2448297272770548,0.10923079358546985,74.68085106383008,NORMAL,NO_GAP,NEAR_HIGH,29.100421598008836,33.855905059080214,38.12753257001438,MID_RANGE,NEUTRAL,-3.58,-0.56673368,NORMAL,MODERATE,,False,0.9463322007907635,36.412,35.465667799209236
INTU,2026-01-12 11:47:47.464242,2026-01-12,,schwab,634.78,954509.0,lastPrice,1768247078397,1768247065369,202.095,True,OPEN,OK,COMPUTED,26.463,30.01881018838923,26.52736902840405,26.809735538375342,25.559971882862953,23.716057085865295,30.01881018838923,26.52736902840405,26.809735538375342,25.559971882862953,23.716057085865295,25.107528606955164,23.697299299193293,25.27083920344781,3.2090746500138856,Normal_Compression,642.96,628.64,640.1,646.9,813.7,532.645,-12.12,-1.87355078,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,25.058,,,,,,,,,,,,,,,,,,,,,,,,,10,,26.463,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.5919819715652568,,0.0,,,False,Bearish,2.255899681779522,1.0511671046529532,42.87709497206679,NORMAL,NO_GAP,MID_RANGE,21.988447830895915,19.175060312215454,36.33986230453113,MID_RANGE,NEUTRAL,-12.12,-1.87355078,NORMAL,MODERATE,,False,-0.34673553837534143,26.463,26.809735538375342
LLY,2026-01-12 11:47:47.464242,2026-01-12,,schwab,1079.145,1402304.0,lastPrice,1768247081403,1768247082396,185.068,True,OPEN,OK,COMPUTED,37.865,34.78991090500381,29.207592988993667,27.608366365534664,28.40170785268396,30.40953969675897,34.78991090500381,29.207592988993667,27.608366365534664,28.40170785268396,30.40953969675897,38.82403463531831,36.75992624695998,39.5958239189425,7.181544539469144,Normal,1079.75,1058.0,1058.0,1063.56,1133.95,623.78,15.585,1.46536162,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,37.838,,,,,,,,,,,,,,,,,,,,,,,,,10,,37.865,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.41372293446537406,,0.0,,,False,Bearish,2.0154844807694983,0.5227725751250466,97.21839080459762,NORMAL,NO_GAP,NEAR_HIGH,4.833105516116237,73.00089775241273,89.25750240116038,MID_RANGE,NEUTRAL,15.585,1.46536162,NORMAL,MODERATE,,False,10.256633634465338,37.865,27.608366365534664
SPOT,2026-01-12 11:47:47.464242,2026-01-12,,schwab,534.47,1246965.0,lastPrice,1768247081440,1768247084530,182.934,True,OPEN,OK,COMPUTED,47.443,31.131331057020656,29.82337278308373,32.40761792878061,30.0330169530673,28.960263629839204,31.131331057020656,29.82337278308373,32.40761792878061,30.0330169530673,28.960263629839204,35.829820021833605,35.561896994009615,37.57881961004382,-1.2762868717599538,Normal_Compression,541.0,530.32,539.46,539.37,785.0,451.4284,-4.9,-0.90846729,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,46.115,,,,,,,,,,,,,,,,,,,,,,,,,10,,47.443,,Unknown,Unknown,Stable,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.3301987419330858,,0.0,,,False,Bearish,1.998241248339467,0.01668613382279916,38.85767790262169,NORMAL,NO_GAP,MID_RANGE,31.914649681528655,18.39529812479676,24.8946852789626,MID_RANGE,NEUTRAL,-4.9,-0.90846729,NORMAL,MODERATE,,False,15.035382071219388,47.443,32.40761792878061
URI,2026-01-12 11:47:47.464242,2026-01-12,,schwab,946.6,292406.0,lastPrice,1768247060414,1768247039068,228.396,True,OPEN,OK,COMPUTED,38.641,37.9830854483085,33.44050023301688,30.310745043010503,33.147195023385166,30.672668960822175,37.9830854483085,33.44050023301688,30.310745043010503,33.147195023385166,30.672668960822175,32.10097553387818,30.73543716690235,32.26830168390399,7.672340405297994,Normal,949.8,933.86,935.0,938.79,1021.47,525.9136,7.81,0.83192194,,,2026-01-12 11:47:47.464242,-0.00012895611111111112,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,35.966,,,,,,,,,,,,,,,,,,,,,,,,,10,,38.641,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-3.497977396516727,-11.657816349154848,Falling,33.4201849108637,22.177190987509434,Strong,15.66561891353139,True,0.4054144280306253,,0.0,,,False,Bearish,1.6839214029156921,0.4037111601103509,79.92471769134288,NORMAL,NO_GAP,NEAR_HIGH,7.32963278412484,79.99154233699225,84.8917297809089,MID_RANGE,NEUTRAL,7.81,0.83192194,NORMAL,MODERATE,,False,8.330254956989496,38.641,30.310745043010503
