Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context
CACC,2026-01-02 12:43:37.738718,2026-01-02,,schwab,453.21,158180.0,lastPrice,1767386332811,1767386228605,389.133,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.337505775407276,22.342549831706325,27.18855648807881,41.33449331346608,41.488846653505945,17.337505775407276,22.342549831706325,27.18855648807881,41.33449331346608,41.488846653505945,41.229186821369915,39.77781363162348,39.24819981776138,-9.851050712671531,Normal,454.47,439.235,444.41,443.46,560.0,401.9,9.75,2.19861994,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-1.4305908363593618,-0.27799361604082184,Rising,28.154775026164,31.138901544110894,Strong,17.986063630086456,True,,,0.0,,,False,,Bearish,Unknown,3.3615763112023154,0.21422450728364353,91.72957006891994,NORMAL,NO_GAP,NEAR_HIGH,19.06964285714286,12.766857427220705,32.45414294750158,MID_RANGE,NEUTRAL,9.75,2.19861994,STRONG_UP_DAY,LATE_LONG
SNPS,2026-01-02 12:43:37.738718,2026-01-02,,schwab,482.13,1073623.0,lastPrice,1767386333063,1767386335823,281.915,True,OPEN,OK,COMPUTED,34.283,,,,34.283,,,,,,,,,,,,,,,,,,,,,,,25.30517688397392,29.94729809364963,32.26795836107158,38.80516193741397,88.2928317257772,25.30517688397392,29.94729809364963,32.26795836107158,38.80516193741397,88.2928317257772,78.22365712677333,71.08241496276216,67.15187145815499,-6.962781477097661,Normal,485.8899,471.46,478.94,469.72,651.73,365.74,12.41,2.64199949,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bullish,2.497474016632578,9.25986887266342,Falling,55.388622035789545,51.54357417763349,Strong,24.910157767415363,True,0.7266037910164035,Bull Flag,70.0,,,False,2.015041638928423,Bullish,Unknown,2.9929479600937574,1.9628714979136443,73.9436863734329,NORMAL,NO_GAP,NEAR_HIGH,26.023046353551322,31.823153059550496,40.69722717577537,MID_RANGE,NEUTRAL,12.41,2.64199949,STRONG_UP_DAY,LATE_LONG
MSFT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,472.5,18356248.0,lastPrice,1767386336603,1767386335566,282.172,True,OPEN,OK,COMPUTED,27.147,,,,27.147,,,,,,,,,,,,,,,,,,,,,,,15.962384218026331,17.429344220121838,19.25387840808147,19.359415251458064,18.228403539387973,15.962384218026331,17.429344220121838,19.25387840808147,19.359415251458064,18.228403539387973,18.20489402866775,17.1424943341498,20.260531482160054,-3.291494190055138,Normal_Compression,484.66,470.16,484.385,483.62,555.45,344.79,-11.12,-2.29932592,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-2.1179760711002102,-4.496676987659456,Stable,11.447531822317643,36.912756768976,Weak,15.549070014743682,True,0.5727730509722505,,0.0,,,False,7.893121591918529,Bearish,Unknown,3.068783068783069,0.15818204375335726,16.137931034482587,NORMAL,NO_GAP,NEAR_LOW,14.933837429111538,37.03993735317149,60.623753916263155,MID_RANGE,NEUTRAL,-11.12,-2.29932592,STRONG_DOWN_DAY,LATE_SHORT
NOC,2026-01-02 12:43:37.738718,2026-01-02,,schwab,583.755,319106.0,lastPrice,1767386336215,1767386319076,298.662,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38264872974408,18.855625656667385,21.666114403582316,20.48566532642801,18.939907371155947,22.38264872974408,18.855625656667385,21.666114403582316,20.48566532642801,18.939907371155947,21.555715341374945,21.767056256110287,26.962092161778703,0.7165343261617636,Normal_Compression,584.0,564.5,569.59,570.21,640.901,426.24,13.545,2.37544063,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Stable,,False,Unknown,Bullish,3.1031608507660464,2.889053860073091,Stable,21.658864580611493,63.854661348690506,Moderate,23.440189119571116,True,,,0.0,Bullish Engulfing,Strong,True,,Bullish,Unknown,3.340442480150063,0.10873187071429903,98.74358974358972,NORMAL,NO_GAP,NEAR_HIGH,8.916509726151146,36.95453265765765,73.3784898048551,MID_RANGE,NEUTRAL,13.545,2.37544063,STRONG_UP_DAY,LATE_LONG
MCO,2026-01-02 12:43:37.738718,2026-01-02,,schwab,498.8,540569.0,lastPrice,1767386335413,1767386307620,310.118,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.053736494139663,17.602649007402796,15.571383770632911,20.48966919021299,21.550795385173966,18.053736494139663,17.602649007402796,15.571383770632911,20.48966919021299,21.550795385173966,20.918802379255105,20.2588647276354,21.28664493215892,2.48235272350675,Normal_Compression,510.23,496.5884,509.72,510.85,531.93,378.71,-12.05,-2.35881374,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Rising,,False,Unknown,Neutral,-0.19271983592946076,1.8935198569128948,Stable,30.64970267502999,61.56225098010041,Strong,17.850996442039747,True,,Descending Triangle,64.0,,,False,,Bidirectional,Unknown,2.7348837209302403,0.22119996084956356,16.2121745249826,NORMAL,NO_GAP,NEAR_LOW,6.228263117327456,31.710279633492654,78.37749641039032,MID_RANGE,NEUTRAL,-12.05,-2.35881374,STRONG_DOWN_DAY,LATE_SHORT
CW,2026-01-02 12:43:37.738718,2026-01-02,,schwab,573.9,98520.0,lastPrice,1767386328756,1767386284023,333.715,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.564313515164407,32.19555494625849,31.1729506068844,32.41286402357097,30.295160089074464,27.564313515164407,32.19555494625849,31.1729506068844,32.41286402357097,30.295160089074464,30.339505550551284,28.68400357335284,28.12267975537909,-3.608637091719991,Normal_Compression,574.56,553.2,554.6,551.27,612.28,266.8787,22.63,4.10506648,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bullish,3.228529393744496,2.0983689391136577,Falling,22.319214119471507,51.334147633075474,Moderate,27.002910938082003,True,,,0.0,,,False,,Bullish,Unknown,3.7219027705174947,0.6040597166542785,96.9101123595507,NORMAL,NO_GAP,NEAR_HIGH,6.268373946560398,115.04151511529398,88.88828733418201,MID_RANGE,NEUTRAL,22.63,4.10506648,STRONG_UP_DAY,LATE_LONG
KNSL,2026-01-02 12:43:37.738718,2026-01-02,,schwab,390.93,109206.0,lastPrice,1767386319080,1767386239615,378.123,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.839638605962197,32.391674688297606,33.58552949093222,34.188860433250255,33.802505807866325,25.839638605962197,32.391674688297606,33.58552949093222,34.188860433250255,33.802505807866325,32.09602698131743,30.728329076086595,37.55844301417372,-7.74589088497002,Normal,393.22,386.05,391.0,391.12,512.76,349.0,-0.19,-0.04857844,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bullish,1.7567433155362262,0.13995765829160223,Falling,28.240326328531125,54.014846966877094,Strong,26.24811049878149,True,,,0.0,Piercing Line,Moderate,False,,Bullish,Unknown,1.834087944133225,0.030681120883617442,68.06136680613648,NORMAL,NO_GAP,MID_RANGE,23.759653639129414,12.014326647564472,25.60454323400098,MID_RANGE,NEUTRAL,-0.19,-0.04857844,FLAT_DAY,EARLY
LIN,2026-01-02 12:43:37.738718,2026-01-02,,schwab,430.35,1186881.0,lastPrice,1767386335631,1767386318272,299.466,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.195073252554934,20.285079849893233,17.929695921579157,18.1770725952306,16.792408172864306,8.195073252554934,20.285079849893233,17.929695921579157,18.1770725952306,16.792408172864306,15.771155241200791,15.192039336153842,15.442754400122569,-9.734622669024224,Normal,430.81,422.08,426.28,426.39,486.38,387.78,3.96,0.92872722,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bullish,3.310129469279614,2.587277425606809,Falling,32.74118577479036,82.71228082661224,Strong,7.6196100467407115,True,,Cup and Handle,65.0,Bullish Engulfing,Strong,True,,Bullish,Unknown,2.0285813872429457,0.02579797837660678,94.73081328751456,NORMAL,NO_GAP,NEAR_HIGH,11.519799333854182,10.977874052297707,43.17444219066941,MID_RANGE,NEUTRAL,3.96,0.92872722,NORMAL,MODERATE
CACI,2026-01-02 12:43:37.738718,2026-01-02,,schwab,536.75,100081.0,lastPrice,1767386332575,1767386332575,285.163,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.084391767820406,18.83580848519483,19.2218573529564,31.47821059965208,29.677522092973028,16.084391767820406,18.83580848519483,19.2218573529564,31.47821059965208,29.677522092973028,29.75164259817201,29.051313169927695,29.850635697788757,-3.1374655851359954,Normal_Compression,541.6156,529.7018,533.5,532.81,632.77,318.595,3.94,0.73947561,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-4.569451387212981,-7.026066134370159,Falling,44.94088797504248,17.135134649308796,Strong,16.295578507059545,True,,,0.0,,,False,,Bearish,Unknown,2.2196180717279783,0.1295020739100345,59.15996575399953,NORMAL,NO_GAP,MID_RANGE,15.17454999446876,68.47408151414804,69.437415453171,MID_RANGE,NEUTRAL,3.94,0.73947561,NORMAL,MODERATE
LMT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,495.6549,852551.0,lastPrice,1767386334524,1767386329652,288.086,True,OPEN,OK,COMPUTED,24.515,,,,24.515,,,,,,,,,,,,,,,,,,,,,,,18.91843175666575,18.30337988001217,22.4815860190584,21.0592101816934,19.263681860842492,18.91843175666575,18.30337988001217,22.4815860190584,21.0592101816934,19.263681860842492,24.698179019472786,25.256876610481857,24.687538030477228,-3.5631542623926507,Normal_Compression,496.15,476.54,483.25,483.67,516.0,410.11,11.9849,2.47790849,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bullish,4.3284987461532936,5.839723177697572,Falling,16.849742010910813,66.16640016221496,Moderate,19.953777462596133,True,0.8139415648621714,,0.0,Bullish Engulfing,Strong,True,2.0334139809415994,Bullish,Unknown,3.956381748672303,0.08683606591271237,97.47526772055085,NORMAL,NO_GAP,NEAR_HIGH,3.942848837209303,20.85901343541976,80.78657096987439,MID_RANGE,NEUTRAL,11.9849,2.47790849,STRONG_UP_DAY,LATE_LONG
ULTA,2026-01-02 12:43:37.738718,2026-01-02,,schwab,617.28,362639.0,lastPrice,1767386330742,1767386330740,286.998,True,OPEN,OK,COMPUTED,25.44,,,,25.44,,,,,,,,,,,,,,,,,,,,,,,18.90186763407409,47.45213561708138,41.20343617252517,33.84354700000464,35.100050687713505,18.90186763407409,47.45213561708138,41.20343617252517,33.84354700000464,35.100050687713505,32.22238197721774,32.95368212279979,32.055674985362515,-22.30156853845108,High_Contraction,622.265,606.12,606.12,605.01,622.265,309.01,12.27,2.02806565,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bullish,3.760484688806024,12.375796270736204,Falling,44.363526019303706,65.28876909405389,Strong,20.251607635381266,True,0.7960537592524082,Bull Flag,70.0,,,False,-15.763436172525171,Bullish,Unknown,2.6155067392431284,0.18346804185055018,69.12356766800856,NORMAL,NO_GAP,MID_RANGE,0.8011056382730853,99.76052554933497,98.40864471437007,NEAR_52W_HIGH,MOMENTUM,12.27,2.02806565,STRONG_UP_DAY,LATE_LONG
DPZ,2026-01-02 12:43:37.738718,2026-01-02,,schwab,423.975,241325.0,lastPrice,1767386327424,1767386323392,294.346,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.821786692856096,20.73424799458579,22.633676283323076,21.553208365816147,21.289862093535618,14.821786692856096,20.73424799458579,22.633676283323076,21.553208365816147,21.289862093535618,22.455452720633502,22.16260589080894,21.618311299608553,-7.811889590466981,Normal,425.41,416.0,416.7,416.82,500.55,392.89,7.155,1.7165683,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Neutral,-0.10624178582914559,2.386415052548061,Falling,30.355359193982874,43.29100111584437,Strong,16.06599546470708,True,,,0.0,Bullish Engulfing,Strong,True,,Bidirectional,Unknown,2.2194704876466833,0.02878940549877754,84.75026567481405,NORMAL,NO_GAP,NEAR_HIGH,15.29817201078813,7.911883733360492,28.873304848597463,NEAR_52W_LOW,CONTRARIAN,7.155,1.7165683,NORMAL,MODERATE
FDS,2026-01-02 12:43:37.738718,2026-01-02,,schwab,285.13,436634.0,lastPrice,1767386335924,1767386281066,336.672,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.102534842740546,39.83603847959493,34.92607916152997,33.83347539598077,36.942640665313064,52.102534842740546,39.83603847959493,34.92607916152997,33.83347539598077,36.942640665313064,33.97626661390953,31.75455363899292,30.36607564537518,17.176455681210577,Normal_Expansion,289.185,283.02,288.55,290.19,487.4,250.5,-5.06,-1.74368517,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Rising,,False,Unknown,Neutral,-1.4744283317432307,1.9823567433410534,Stable,22.68486942736299,44.313328409740365,Moderate,51.29401065339929,True,,,0.0,,,False,,Bidirectional,Unknown,2.1621716410058642,0.5651469726730716,34.22546634225478,NORMAL,NO_GAP,MID_RANGE,41.499794829708655,13.824351297405189,14.617982271000422,MID_RANGE,NEUTRAL,-5.06,-1.74368517,NORMAL,MODERATE
GPI,2026-01-02 12:43:37.738718,2026-01-02,,schwab,391.785,89790.0,lastPrice,1767386331917,1767386332400,285.338,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92176240889199,19.505744772235527,20.93021216357012,28.655049056216185,27.940178426756248,12.92176240889199,19.505744772235527,20.93021216357012,28.655049056216185,27.940178426756248,33.32766013363712,32.366951068892774,31.229285412398937,-8.008449754678132,Normal,394.155,388.3501,393.81,393.3,490.09,355.91,-1.515,-0.38520214,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-3.5335191666586425,-2.42213879223171,Falling,20.12189825406127,16.15061769407052,Moderate,12.911943797213818,True,,Descending Triangle,64.0,,,False,,Bearish,Unknown,1.481654478859572,0.12967200610220975,59.17242329755968,NORMAL,NO_GAP,MID_RANGE,20.058560672529527,10.079795453906886,26.73647339394844,MID_RANGE,NEUTRAL,-1.515,-0.38520214,FLAT_DAY,EARLY
WSO,2026-01-02 12:43:37.738718,2026-01-02,,schwab,348.285,200743.0,lastPrice,1767386335093,1767386335093,282.645,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.383306613928468,28.56033364899822,33.32558397695576,33.821427885482635,31.48136971325281,22.383306613928468,28.56033364899822,33.32558397695576,33.821427885482635,31.48136971325281,31.407066293697827,29.91506867164015,32.50997621119849,-10.942277363027294,Normal_Contraction,351.1,336.955,338.77,336.95,535.4,323.05,11.335,3.36400059,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Neutral,0.12077680986725065,-0.370491258167713,Falling,10.829332001196178,38.76759907474434,Weak,21.536304319505987,True,,,0.0,,,False,,Bidirectional,Unknown,4.061329083939888,0.5401394865707059,80.09897490279258,NORMAL,NO_GAP,NEAR_HIGH,34.94863653343294,7.8114842903575346,11.883682599481995,NEAR_52W_LOW,CONTRARIAN,11.335,3.36400059,STRONG_UP_DAY,LATE_LONG
TT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,397.974,621710.0,lastPrice,1767386332886,1767386335159,282.579,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.433523014164646,21.7191120846504,22.31637873651476,24.208600672384712,22.452173636759195,14.433523014164646,21.7191120846504,22.31637873651476,24.208600672384712,22.452173636759195,25.17756309674817,23.27195236798544,25.603233075819347,-7.882855722350115,Normal,399.49,388.69,390.88,389.2,476.185,298.15,8.774,2.25436793,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Neutral,0.9202001167112397,-3.15538258845097,Falling,61.68050187054664,45.4095502352875,Strong,14.475378886685306,True,,,0.0,,,False,,Bidirectional,Unknown,2.7137451190278794,0.4316546762589945,85.96296296296279,NORMAL,NO_GAP,NEAR_HIGH,16.424498881737144,33.48113365755493,56.069873901199195,MID_RANGE,NEUTRAL,8.774,2.25436793,STRONG_UP_DAY,LATE_LONG
CVCO,2026-01-02 12:43:37.738718,2026-01-02,,schwab,587.0,204746.0,lastPrice,1767386336090,1767386335965,281.773,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.725733394181074,25.6080409520292,30.14119574260816,41.5100378807551,43.66879812693016,17.725733394181074,25.6080409520292,30.14119574260816,41.5100378807551,43.66879812693016,42.48383719705685,40.56584207608244,39.8328579895129,-12.415462348427084,Normal_Contraction,594.54,570.485,587.51,590.74,618.03,393.53,-3.74,-0.63310424,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Neutral,-0.46046074255553376,2.7052043836183666,Rising,13.492982514155733,42.31500170039556,Weak,17.70276712797651,True,,,0.0,,,False,,Bidirectional,Unknown,4.097955706984659,0.5467718454819409,68.65516524631062,NORMAL,NO_GAP,MID_RANGE,5.020791870944772,49.16270678220213,86.1781737193764,MID_RANGE,NEUTRAL,-3.74,-0.63310424,NORMAL,MODERATE
MSI,2026-01-02 12:43:37.738718,2026-01-02,,schwab,380.74,461133.0,lastPrice,1767386332064,1767386333428,284.31,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.458617986385413,16.27176330160938,14.531842168806431,22.488744226402407,21.192044862967297,14.458617986385413,16.27176330160938,14.531842168806431,22.488744226402407,21.192044862967297,20.174942793469924,19.048706443503928,20.892767308630013,-0.0732241824210184,Low_Compression,384.2,380.02,383.32,383.32,492.22,359.36,-2.58,-0.67306689,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Stable,,False,Unknown,Neutral,2.142874320193056,-1.1341241016727703,Falling,25.46930307041703,67.0693943594141,Strong,14.387756629816339,True,,,0.0,,,False,,Bidirectional,Unknown,1.097862058097391,0.0,17.224880382775744,NORMAL,NO_GAP,NEAR_LOW,22.648409247897284,5.949465716829919,16.092127051031156,NEAR_52W_LOW,CONTRARIAN,-2.58,-0.67306689,NORMAL,MODERATE
DUOL,2026-01-02 12:43:37.738718,2026-01-02,,schwab,176.63,925375.0,lastPrice,1767386332728,1767386325362,292.376,True,OPEN,OK,COMPUTED,60.643,,,,60.643,,,,,,,,,,,,,,,,,,,,,,,22.777364494094854,43.92831236427288,45.49292838813171,76.27030712762696,70.88408121727964,22.777364494094854,43.92831236427288,45.49292838813171,76.27030712762696,70.88408121727964,71.89115396899493,66.18777608033444,67.34238634998772,-22.715563894036865,High_Contraction,179.45,174.009,176.73,175.5,544.93,166.27,1.13,0.64387464,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-6.168089684369914,-14.98832115908435,Stable,25.608497844338665,18.599301024506417,Strong,22.495077082415815,True,0.37094268229500216,Descending Triangle,64.0,,,False,15.150071611868292,Bearish,Unknown,3.0804506595708556,0.700854700854695,48.17129204190421,NORMAL,NO_GAP,MID_RANGE,67.586662507111,6.230829373909897,2.735963661332062,NEAR_52W_LOW,CONTRARIAN,1.13,0.64387464,NORMAL,MODERATE
TMO,2026-01-02 12:43:37.738718,2026-01-02,,schwab,591.17,1548203.0,lastPrice,1767386314509,1767386311108,306.63,True,OPEN,OK,COMPUTED,27.598,,,,27.598,,,,,,,,,,,,,,,,,,,,,,,13.103988516603817,16.195055963535683,16.852666223266766,17.374123482958506,25.28454454328919,13.103988516603817,16.195055963535683,16.852666223266766,17.374123482958506,25.28454454328919,29.63169134385663,29.01836231362776,30.371998325053816,-3.748677706662951,Normal_Compression,593.71,577.0,579.5,579.45,610.97,385.46,11.72,2.02260765,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bullish,3.080164893707286,3.0989073904373607,Stable,37.36819610006007,60.450931538230265,Strong,13.940142302732674,True,0.5051142221440929,,0.0,,,False,10.745333776733233,Bullish,Unknown,2.826598102068785,0.008628872206394776,84.79952124476318,NORMAL,NO_GAP,NEAR_HIGH,3.2407483182480425,53.36740517822861,91.21990155647197,MID_RANGE,NEUTRAL,11.72,2.02260765,STRONG_UP_DAY,LATE_LONG
MUSA,2026-01-02 12:43:37.738718,2026-01-02,,schwab,406.015,129654.0,lastPrice,1767386321691,1767386191116,426.622,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.252359949683704,19.421363774953313,23.476783940652663,30.322662737964535,30.403557807504704,14.252359949683704,19.421363774953313,23.476783940652663,30.322662737964535,30.403557807504704,33.650100285888264,33.303518437918264,35.26840910826709,-9.224423990968962,Normal,408.75,400.14,402.73,403.52,523.09,345.2301,2.495,0.61830888,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bullish,0.763059510633492,5.343152502474276,Falling,28.35927614477138,60.175615024424104,Strong,14.034288511809972,True,,,0.0,Bullish Engulfing,Strong,True,,Bullish,Unknown,2.120611307464013,0.19577716098333753,68.23461091753764,NORMAL,NO_GAP,MID_RANGE,22.381425758473693,17.60706844507475,34.17571920371032,MID_RANGE,NEUTRAL,2.495,0.61830888,NORMAL,MODERATE
HUBB,2026-01-02 12:43:37.738718,2026-01-02,,schwab,463.33,317684.0,lastPrice,1767386335001,1767386305983,311.755,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.715121067193124,28.941030976379498,27.40013546394125,29.572356829646303,27.170091638003353,25.715121067193124,28.941030976379498,27.40013546394125,29.572356829646303,27.170091638003353,27.33544146097344,26.039651130651905,27.79058464661812,-1.6850143967481266,Normal_Compression,465.64,447.615,447.73,444.11,484.26,299.425,19.22,4.32775664,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bullish,3.6898189741621454,4.641789992451681,Stable,37.60873966288966,50.115595808110626,Strong,25.874948665792928,True,,,0.0,,,False,,Bullish,Unknown,3.8903157576673166,0.8151133728130429,87.18446601941746,NORMAL,NO_GAP,NEAR_HIGH,4.322058398381037,54.73991817650495,88.6763870479076,MID_RANGE,NEUTRAL,19.22,4.32775664,STRONG_UP_DAY,LATE_LONG
IT,2026-01-02 12:43:37.738718,2026-01-02,,schwab,237.93,576644.0,lastPrice,1767386334488,1767386327081,290.657,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.58981100434302,30.472805005383215,30.110384790674043,36.983021883035875,36.666436246990926,30.58981100434302,30.472805005383215,30.110384790674043,36.983021883035875,36.666436246990926,58.800239911799515,53.25258711210874,49.43577170935744,0.479426213668976,Normal_Compression,252.28,237.51,250.39,252.28,584.01,222.54,-14.35,-5.68812431,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Stable,,False,Unknown,Bearish,-2.528991801055113,-0.8041803706160363,Falling,60.692203071340536,55.00114554578272,Strong,31.589280131458715,True,,,0.0,Evening Star,Strong,True,,Bearish,Unknown,6.207708149455726,0.7491675915649337,2.843601895734703,EXPANSION,NO_GAP,NEAR_LOW,59.25925925925925,6.91561067673228,4.257614739812436,NEAR_52W_LOW,CONTRARIAN,-14.35,-5.68812431,STRONG_DOWN_DAY,LATE_SHORT
CHTR,2026-01-02 12:43:37.738718,2026-01-02,,schwab,209.15,970891.0,lastPrice,1767386332531,1767386329019,288.719,True,OPEN,OK,COMPUTED,60.427,,,,60.427,,,,,,,,,,,,,,,,,,,,,,,14.038203579361824,22.50220110606188,25.62117057473704,31.12397222957644,29.050440009767676,14.038203579361824,22.50220110606188,25.62117057473704,31.12397222957644,29.050440009767676,42.30797944520164,39.86806688096329,40.71069725762912,-11.582966995375216,Normal_Contraction,215.645,207.72,209.45,208.75,437.06,193.0,0.4,0.19161677,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Neutral,0.8002650324254676,-1.483213210944995,Stable,32.24427507260022,44.75471928434552,Strong,14.086395447527847,True,0.23311426096824014,,0.0,,,False,34.80582942526296,Bidirectional,Unknown,3.789146545541483,0.33532934131735986,18.04416403785495,NORMAL,NO_GAP,NEAR_LOW,52.1461584221846,8.367875647668397,6.617225272473984,NEAR_52W_LOW,CONTRARIAN,0.4,0.19161677,FLAT_DAY,EARLY
SYK,2026-01-02 12:43:37.738718,2026-01-02,,schwab,348.845,1095143.0,lastPrice,1767386309911,1767386325065,292.673,True,OPEN,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.882171583336432,13.841259541532397,15.518447189036166,19.908379184762907,18.32066527586483,7.882171583336432,13.841259541532397,15.518447189036166,19.908379184762907,18.32066527586483,18.89840347912646,17.827969414728905,18.205502972322844,-7.636275605699734,Normal,351.5545,345.72,351.28,351.47,406.19,329.1608,-2.625,-0.74686317,,,2026-01-02 12:43:37.738718,5.081003116388889,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-1.5139841100002998,-3.6432992578683336,Stable,31.602125649784906,40.87871436803278,Strong,7.911863335922144,True,,Descending Triangle,64.0,,,False,,Bearish,Unknown,1.6725193137353238,0.05405866788063122,53.56071642814302,NORMAL,NO_GAP,MID_RANGE,14.117777394815226,5.980116708915531,25.554205418205083,NEAR_52W_LOW,CONTRARIAN,-2.625,-0.74686317,NORMAL,MODERATE
